Hour,Cambium_Energy_MWh,Cambium_Carbon_kg_MWh,CWFT,PCAF_Weight,Gen_Capacity_Value_MWh,Trans_Value_MWh,Dist_Value_MWh,Emissions_Value_MWh,Total_Avoided_Cost_MWh
3791,23.717639447797957,503.1838218086118,0.0,0.0,0.0,0.0,0.0,15.095514654258352,38.81315410205631
3792,22.61218585296435,522.0465906640729,0.0,0.0,0.0,0.0,0.0,15.661397719922187,38.27358357288654
3793,27.519793834158992,530.8066556576782,0.0,0.0,0.0,0.0,0.0,15.924199669730347,43.44399350388934
3794,24.821568602380253,527.7595329342909,0.0,0.0,0.0,0.0,0.0,15.832785988028727,40.65435459040898
3795,21.319220882290914,599.160585730284,0.0,0.0,0.0,0.0,0.0,17.97481757190852,39.29403845419944
3796,24.38195274502767,518.2187248540399,0.0,0.0,0.0,0.0,0.0,15.546561745621199,39.92851449064887
3797,27.356929403046273,529.720673735568,0.0,0.0,0.0,0.0,0.0,15.89162021206704,43.24854961511331
3798,22.302850376833874,493.11635820572155,0.0,0.0,0.0,0.0,0.0,14.793490746171646,37.096341123005516
3799,25.11022395663651,676.3451936006018,0.0,0.0,0.0,0.0,0.0,20.290355808018052,45.400579764654566
3800,27.649019262431864,597.3671374949836,0.0,0.0,0.0,0.0,0.0,17.921014124849506,45.57003338728137
3801,22.603316211900456,667.3592162415084,0.0,0.0,0.0,0.0,0.0,20.020776487245254,42.624092699145706
3802,26.24910537745283,504.67800642316854,0.0,0.0,0.0,0.0,0.0,15.140340192695055,41.389445570147885
3803,28.52889569446708,556.8991436175065,0.0,0.0,0.0,0.0,0.0,16.706974308525194,45.23587000299227
3804,27.273696756697667,572.267533792354,0.0,0.0,0.0,0.0,0.0,17.16802601377062,44.44172277046829
3805,21.652397648100933,441.75691357192534,0.0,0.0,0.0,0.0,0.0,13.252707407157759,34.905105055258694
3806,26.85473837911521,669.3767984108456,0.0,0.0,0.0,0.0,0.0,20.08130395232537,46.93604233144058
3807,26.46838059534262,621.8121689213004,0.0,0.0,0.0,0.0,0.0,18.654365067639013,45.12274566298163
3808,21.953221410518886,465.9251933261516,0.0,0.0,0.0,0.0,0.0,13.977755799784548,35.93097721030343
3809,23.156500002121966,486.59391614549594,0.0,0.0,0.0,0.0,0.0,14.597817484364878,37.75431748648684
3810,24.843246540484802,411.04559340735375,0.0,0.0,0.0,0.0,0.0,12.331367802220612,37.17461434270541
3811,25.380479095735414,673.0345309424605,0.0,0.0,0.0,0.0,0.0,20.191035928273813,45.57151502400923
3812,24.12365690247757,644.2462072050695,0.0,0.0,0.0,0.0,0.0,19.327386216152085,43.451043118629656
3813,25.45451233149152,434.8527338124894,0.0,0.0,0.0,0.0,0.0,13.045582014374682,38.5000943458662
3814,26.487271356214734,409.3130376360451,0.0,0.0,0.0,0.0,0.0,12.279391129081352,38.76666248529609
3815,25.60562804848156,599.7832629576559,0.0,0.0,0.0,0.0,0.0,17.993497888729678,43.59912593721124
3816,26.172347747023935,452.46474879110235,0.0,0.0,0.0,0.0,0.0,13.573942463733072,39.74629021075701
3817,26.782985911602385,428.45674168875644,0.0,0.0,0.0,0.0,0.0,12.853702250662693,39.636688162265074
3818,26.010765405968236,556.4782801467076,0.0,0.0,0.0,0.0,0.0,16.694348404401225,42.70511381036946
3819,24.104470533369195,456.72290750028145,0.0,0.0,0.0,0.0,0.0,13.701687225008444,37.80615775837764
3820,24.74019664708426,404.0433795341511,0.0,0.0,0.0,0.0,0.0,12.121301386024532,36.861498033108795
3821,22.865076140535564,658.0672222689692,0.0,0.0,0.0,0.0,0.0,19.742016668069077,42.60709280860464
3822,25.33424524066382,694.498150191704,0.0,0.0,0.0,0.0,0.0,20.83494450575112,46.16918974641494
3823,27.99644177481375,568.3553442496124,0.0,0.0,0.0,0.0,0.0,17.05066032748837,45.04710210230212
3824,24.951322142304004,534.508557244124,0.0,0.0,0.0,0.0,0.0,16.03525671732372,40.98657885962773
3825,24.913769616296605,525.9902888714048,0.0,0.0,0.0,0.0,0.0,15.779708666142142,40.69347828243875
3826,23.308623291045635,541.3351443905074,0.0,0.0,0.0,0.0,0.0,16.24005433171522,39.548677622760856
3827,25.43221669715527,557.1263107590862,0.0,0.0,0.0,0.0,0.0,16.713789322772588,42.14600601992785
3828,24.310231421751816,618.8235664200894,0.0,0.0,0.0,0.0,0.0,18.56470699260268,42.874938414354496
3829,27.88512717794132,596.6491721995149,0.0,0.0,0.0,0.0,0.0,17.899475165985447,45.784602343926764
3830,23.06667109601471,605.600849209661,0.0,0.0,0.0,0.0,0.0,18.168025476289827,41.234696572304536
3831,23.058323885838327,676.1738877201119,0.0,0.0,0.0,0.0,0.0,20.285216631603358,43.34354051744168
3832,27.684765752265022,641.6101945210316,0.0,0.0,0.0,0.0,0.0,19.248305835630948,46.93307158789597
3833,26.53467078892283,627.1270805721721,0.0,0.0,0.0,0.0,0.0,18.81381241716516,45.34848320608799
3834,26.589807991642033,601.1325825638432,0.0,0.0,0.0,0.0,0.0,18.033977476915297,44.62378546855733
3835,23.663406184939674,562.8265349934487,0.0,0.0,0.0,0.0,0.0,16.884796049803462,40.54820223474314
3836,22.56959245908688,477.5764718932967,0.0,0.0,0.0,0.0,0.0,14.3272941567989,36.89688661588578
3837,28.68241896820402,621.8847393084145,0.0,0.0,0.0,0.0,0.0,18.656542179252433,47.33896114745645
3838,24.107862839468424,455.5918191614534,0.0,0.0,0.0,0.0,0.0,13.6677545748436,37.77561741431202
3839,25.57526111532296,463.9682227893485,0.0,0.0,0.0,0.0,0.0,13.919046683680454,39.494307799003415
3840,27.841213055952625,609.8291149213087,0.0,0.0,0.0,0.0,0.0,18.294873447639258,46.13608650359188
3841,24.45597556459571,506.8606011325662,0.0,0.0,0.0,0.0,0.0,15.205818033976987,39.6617935985727
3842,20.746689912152412,461.03400593201184,0.0,0.0,0.0,0.0,0.0,13.831020177960355,34.57771009011277
3843,25.534204036112154,488.1391717279817,0.0,0.0,0.0,0.0,0.0,14.644175151839452,40.178379187951606
3844,23.059975927415802,510.4858893405159,0.0,0.0,0.0,0.0,0.0,15.314576680215476,38.37455260763128
3845,22.763255251774552,628.6349830790667,0.0,0.0,0.0,0.0,0.0,18.859049492372,41.622304744146554
3846,28.280141048281852,554.063782993815,0.0,0.0,0.0,0.0,0.0,16.621913489814453,44.90205453809631
3847,28.478628436646417,563.4085692536271,0.0,0.0,0.0,0.0,0.0,16.902257077608816,45.38088551425523
3848,25.962692534186324,592.8480547072245,0.0,0.0,0.0,0.0,0.0,17.785441641216735,43.74813417540306
3849,26.319066001761428,530.581072712073,0.0,0.0,0.0,0.0,0.0,15.91743218136219,42.236498183123615
3850,23.692650007413203,560.1054845170268,0.0,0.0,0.0,0.0,0.0,16.803164535510803,40.49581454292401
3851,25.408591480525143,517.5137250202954,0.0,0.0,0.0,0.0,0.0,15.52541175060886,40.934003231134
3852,22.39194799893749,392.1298297323708,0.0,0.0,0.0,0.0,0.0,11.763894891971125,34.155842890908616
3853,27.878961608305495,493.8716424180163,0.0,0.0,0.0,0.0,0.0,14.816149272540489,42.69511088084599
3854,29.477808964669265,580.8791299979313,0.0,0.0,0.0,0.0,0.0,17.426373899937936,46.9041828646072
3855,28.287769267597227,576.10155629569,0.0,0.0,0.0,0.0,0.0,17.2830466888707,45.570815956467925
3856,22.90172372008115,600.6510825018347,0.0,0.0,0.0,0.0,0.0,18.019532475055044,40.921256195136195
3857,23.49665314760284,457.62578407767626,0.0,0.0,0.0,0.0,0.0,13.728773522330288,37.22542666993313
3858,24.86360943176322,528.2933986891203,0.0,0.0,0.0,0.0,0.0,15.848801960673608,40.71241139243683
3859,26.66476020468897,453.8611880939975,0.0,0.0,0.0,0.0,0.0,13.615835642819926,40.2805958475089
3860,27.450654593877125,522.106250216672,0.0,0.0,0.0,0.0,0.0,15.66318750650016,43.11384210037728
3861,27.49434728338867,539.7942668893301,0.0,0.0,0.0,0.0,0.0,16.1938280066799,43.68817529006857
3862,23.147851279869272,712.6990154413891,0.0,0.0,0.0,0.0,0.0,21.38097046324167,44.52882174311094
3863,25.278621885094402,632.3382504326066,0.0,0.0,0.0,0.0,0.0,18.970147512978198,44.2487693980726
3864,25.316796647278146,445.98657509088247,0.0,0.0,0.0,0.0,0.0,13.379597252726473,38.69639390000462
3865,23.564428123618896,420.47252639513556,0.0,0.0,0.0,0.0,0.0,12.614175791854066,36.17860391547296
3866,24.298055188743984,442.7878429239854,0.0,0.0,0.0,0.0,0.0,13.283635287719562,37.58169047646355
3867,23.51815153318133,545.5707506466166,0.0,0.0,0.0,0.0,0.0,16.3671225193985,39.88527405257983
3868,27.935630562719552,589.1630059922804,0.0,0.0,0.0,0.0,0.0,17.674890179768415,45.610520742487964
3869,26.244366229057718,582.230370980549,0.0,0.0,0.0,0.0,0.0,17.46691112941647,43.71127735847419
3870,21.967704526125274,649.68178268141,0.0,0.0,0.0,0.0,0.0,19.4904534804423,41.45815800656757
3871,23.068134908687178,634.4726562296805,0.0,0.0,0.0,0.0,0.0,19.034179686890415,42.102314595577596
3872,21.56582348671676,369.09124965473063,0.0,0.0,0.0,0.0,0.0,11.072737489641918,32.638560976358676
3873,23.978506160795593,523.1273403208926,0.0,0.0,0.0,0.0,0.0,15.693820209626777,39.67232637042237
3874,26.90370273692407,602.5024366100455,0.0,0.0,0.0,0.0,0.0,18.075073098301367,44.978775835225434
3875,21.694434723368722,587.8538924667004,0.0,0.0,0.0,0.0,0.0,17.63561677400101,39.33005149736974
3876,24.04103213420501,544.9721457460694,0.0,0.0,0.0,0.0,0.0,16.34916437238208,40.39019650658709
3877,22.333978107234145,639.7459105963021,0.0,0.0,0.0,0.0,0.0,19.192377317889065,41.526355425123214
3878,28.563315761466065,633.3836577773391,0.0,0.0,0.0,0.0,0.0,19.001509733320173,47.564825494786234
3879,26.61615684323373,508.1193714478069,0.0,0.0,0.0,0.0,0.0,15.243581143434206,41.85973798666794
3880,22.95805356493848,541.8181333718053,0.0,0.0,0.0,0.0,0.0,16.25454400115416,39.21259756609264
3881,23.228582011122562,501.08638382134063,0.0,0.0,0.0,0.0,0.0,15.032591514640218,38.26117352576278
3882,26.85016144275273,627.4690041686232,0.0,0.0,0.0,0.0,0.0,18.824070125058697,45.674231567811425
3883,26.512825845454987,610.5539704674994,0.0,0.0,0.0,0.0,0.0,18.31661911402498,44.82944495947997
3884,22.02737026775865,607.7759209455455,0.0,0.0,0.0,0.0,0.0,18.233277628366366,40.260647896125015
3885,26.479480694641435,448.12465214810146,0.0,0.0,0.0,0.0,0.0,13.443739564443044,39.92322025908448
3886,24.74976172430476,566.7621687650804,0.0,0.0,0.0,0.0,0.0,17.002865062952413,41.75262678725717
3887,27.34823876073765,519.8802114363145,0.0,0.0,0.0,0.0,0.0,15.596406343089438,42.944645103827085
3888,23.39849250780255,523.5354137164677,0.0,0.0,0.0,0.0,0.0,15.706062411494031,39.10455491929658
3889,25.968718966330076,529.6221578381476,0.0,0.0,0.0,0.0,0.0,15.888664735144427,41.857383701474504
3890,25.969842798121938,539.2634501090345,0.0,0.0,0.0,0.0,0.0,16.177903503271033,42.14774630139297
3891,28.29116641886351,456.8415681623454,0.0,0.0,0.0,0.0,0.0,13.705247044870363,41.99641346373387
3892,26.144816761365682,454.16215638227175,0.0,0.0,0.0,0.0,0.0,13.624864691468153,39.76968145283384
3893,25.970890716388354,446.4180382997974,0.0,0.0,0.0,0.0,0.0,13.39254114899392,39.363431865382275
3894,24.57189533776242,528.94383073989,0.0,0.0,0.0,0.0,0.0,15.868314922196701,40.44021025995912
3895,24.62859111414241,441.364504186791,0.0,0.0,0.0,0.0,0.0,13.24093512560373,37.869526239746136
3896,24.383814120796877,493.48012185223814,0.0,0.0,0.0,0.0,0.0,14.804403655567144,39.18821777636402
3897,24.509844817033326,571.2165048496543,0.0,0.0,0.0,0.0,0.0,17.136495145489626,41.64633996252295
3898,29.15748935473089,533.993552866084,0.0,0.0,0.0,0.0,0.0,16.01980658598252,45.17729594071341
3899,25.359901295116057,503.60188955499865,0.0,0.0,0.0,0.0,0.0,15.10805668664996,40.46795798176602
3900,28.469957871088496,540.6954019810819,0.0,0.0,0.0,0.0,0.0,16.220862059432456,44.69081993052095
3901,24.49172741709603,507.22966223509184,0.0,0.0,0.0,0.0,0.0,15.216889867052753,39.70861728414879
3902,26.238029993842822,617.9641546248863,0.0,0.0,0.0,0.0,0.0,18.53892463874659,44.77695463258941
3903,29.225514049573597,646.6798699779451,0.0,0.0,0.0,0.0,0.0,19.400396099338355,48.625910148911956
3904,22.310084010957826,587.2298528791953,0.0,0.0,0.0,0.0,0.0,17.616895586375858,39.926979597333684
3905,27.944183244208098,499.56204161365133,0.0,0.0,0.0,0.0,0.0,14.98686124840954,42.93104449261764
3906,23.842361412722834,538.0741228823488,0.0,0.0,0.0,0.0,0.0,16.142223686470462,39.984585099193296
3907,26.028902068701036,520.0860330675855,0.0,0.0,0.0,0.0,0.0,15.602580992027566,41.6314830607286
3908,24.336672098664103,566.0740691713742,0.0,0.0,0.0,0.0,0.0,16.982222075141223,41.318894173805326
3909,24.36471062264128,610.6066648564328,0.0,0.0,0.0,0.0,0.0,18.31819994569298,42.682910568334265
3910,26.42539570440631,512.5260484377632,0.0,0.0,0.0,0.0,0.0,15.375781453132895,41.8011771575392
3911,20.77327251390745,491.0182190538087,0.0,0.0,0.0,0.0,0.0,14.730546571614262,35.50381908552171
3912,22.39698347948476,467.68787591911416,0.0,0.0,0.0,0.0,0.0,14.030636277573425,36.42761975705818
3913,23.42731011903501,620.227274405705,0.0,0.0,0.0,0.0,0.0,18.60681823217115,42.034128351206164
3914,25.714308387500466,372.4609615989482,0.0,0.0,0.0,0.0,0.0,11.173828847968446,36.88813723546891
3915,26.420522323485685,511.7220117364125,0.0,0.0,0.0,0.0,0.0,15.351660352092376,41.77218267557806
3916,25.16559802658498,637.9514429491327,0.0,0.0,0.0,0.0,0.0,19.13854328847398,44.304141315058956
3917,26.11951948923288,438.7389328564838,0.0,0.0,0.0,0.0,0.0,13.162167985694515,39.281687474927395
3918,26.452965480082305,605.1473989409571,0.0,0.0,0.0,0.0,0.0,18.154421968228714,44.607387448311016
3919,27.28814425490048,535.7608377185102,0.0,0.0,0.0,0.0,0.0,16.072825131555305,43.360969386455785
3920,27.178957973884586,545.4669890962152,0.0,0.0,0.0,0.0,0.0,16.364009672886457,43.54296764677105
3921,25.84097946685687,666.1846917417035,0.0,0.0,0.0,0.0,0.0,19.985540752251108,45.82652021910798
3922,23.73926867235101,537.6142142312474,0.0,0.0,0.0,0.0,0.0,16.12842642693742,39.867695099288426
3923,24.79101340244454,601.7756872906449,0.0,0.0,0.0,0.0,0.0,18.053270618719345,42.84428402116389
3924,24.665186783702516,549.6476545701032,0.0,0.0,0.0,0.0,0.0,16.489429637103097,41.15461642080561
3925,26.440516921732687,606.0481577332935,0.0,0.0,0.0,0.0,0.0,18.181444731998802,44.62196165373149
3926,21.85833496215716,623.1766585488089,0.0,0.0,0.0,0.0,0.0,18.695299756464266,40.553634718621424
3927,25.415711197433758,659.8147029175127,0.0,0.0,0.0,0.0,0.0,19.794441087525378,45.210152284959136
3928,25.895937946188184,482.8959684116877,0.0,0.0,0.0,0.0,0.0,14.48687905235063,40.382816998538814
3929,26.581693123094844,662.184798703779,0.0,0.0,0.0,0.0,0.0,19.86554396111337,46.44723708420821
3930,24.88973969998782,501.9437874929575,0.0,0.0,0.0,0.0,0.0,15.058313624788726,39.948053324776545
3931,28.102065778034387,601.84632686579,0.0,0.0,0.0,0.0,0.0,18.055389805973704,46.15745558400809
3932,24.74878615757451,668.5834102843228,0.0,0.0,0.0,0.0,0.0,20.057502308529685,44.80628846610419
3933,26.645180352321145,536.6066475952757,0.0,0.0,0.0,0.0,0.0,16.098199427858273,42.74337978017942
3934,21.1737047831097,658.4815732396511,0.0,0.0,0.0,0.0,0.0,19.75444719718953,40.92815198029923
3935,23.53873680851494,686.357298425351,0.0,0.0,0.0,0.0,0.0,20.59071895276053,44.129455761275466
3936,27.050434251934263,545.193254397979,0.0,0.0,0.0,0.0,0.0,16.355797631939367,43.40623188387363
3937,26.950136752845367,454.751288555566,0.0,0.0,0.0,0.0,0.0,13.64253865666698,40.592675409512346
3938,22.68055932533013,708.7483466164141,0.0,0.0,0.0,0.0,0.0,21.262450398492422,43.943009723822556
3939,23.115785926450002,538.9510523250199,0.0,0.0,0.0,0.0,0.0,16.168531569750595,39.2843174962006
3940,25.54674646078719,407.26889993767486,0.0,0.0,0.0,0.0,0.0,12.218066998130245,37.76481345891744
3941,24.923706137667295,465.6338538548125,0.0,0.0,0.0,0.0,0.0,13.969015615644377,38.892721753311676
3942,25.82643140284931,404.28147332200786,0.0,0.0,0.0,0.0,0.0,12.128444199660237,37.954875602509546
3943,22.454968795475168,535.9159874291573,0.0,0.0,0.0,0.0,0.0,16.07747962287472,38.53244841834989
3944,22.96078595350913,603.9853506395477,0.0,0.0,0.0,0.0,0.0,18.119560519186432,41.08034647269557
3945,23.353083878683833,547.4794646890474,0.0,0.0,0.0,0.0,0.0,16.424383940671422,39.77746781935525
3946,21.352564931343387,667.0887698472138,0.0,0.0,0.0,0.0,0.0,20.012663095416418,41.36522802675981
3947,25.216292373921743,547.8314650243742,0.0,0.0,0.0,0.0,0.0,16.434943950731224,41.65123632465297
3948,23.90341832353876,673.18028463321,0.0,0.0,0.0,0.0,0.0,20.1954085389963,44.09882686253506
3949,24.51570204020781,550.58326595359,0.0,0.0,0.0,0.0,0.0,16.5174979786077,41.033200018815506
3950,23.118190230704624,461.9097954757897,0.0,0.0,0.0,0.0,0.0,13.857293864273691,36.97548409497831
3951,23.821965690206138,464.16325217713813,0.0,0.0,0.0,0.0,0.0,13.924897565314144,37.74686325552028
3952,29.05386942164163,440.0763292798953,0.0,0.0,0.0,0.0,0.0,13.202289878396858,42.25615930003849
3953,29.68674809799952,528.0442163238243,0.0,0.0,0.0,0.0,0.0,15.841326489714731,45.52807458771425
3954,24.276539993115648,467.2821471230346,0.0,0.0,0.0,0.0,0.0,14.018464413691037,38.29500440680668
3955,23.978839544447112,416.16214578948563,0.0,0.0,0.0,0.0,0.0,12.48486437368457,36.463703918131685
3956,27.947704276860552,505.2693923911529,0.0,0.0,0.0,0.0,0.0,15.158081771734587,43.105786048595135
3957,29.455478269672344,432.79098010764324,0.0,0.0,0.0,0.0,0.0,12.983729403229297,42.439207672901645
3958,24.435488126342733,690.2109070279695,0.0,0.0,0.0,0.0,0.0,20.706327210839085,45.14181533718182
3959,22.183613274417567,681.1400089473002,0.0,0.0,0.0,0.0,0.0,20.434200268419005,42.61781354283657
3960,20.225564783366508,410.24541798314766,0.0,0.0,0.0,0.0,0.0,12.30736253949443,32.53292732286094
3961,24.81044032822907,615.5856598154616,0.0,0.0,0.0,0.0,0.0,18.467569794463845,43.27801012269292
3962,24.904870459260984,545.7355908978059,0.0,0.0,0.0,0.0,0.0,16.372067726934176,41.27693818619516
3963,20.796487968157365,681.7192731703748,0.0,0.0,0.0,0.0,0.0,20.451578195111242,41.248066163268604
3964,23.101049164251975,671.7715891443381,0.0,0.0,0.0,0.0,0.0,20.153147674330143,43.25419683858212
3965,21.95155002307248,604.391318117089,0.0,0.0,0.0,0.0,0.0,18.13173954351267,40.08328956658515
3966,27.255141233833108,674.1737818956965,0.0,0.0,0.0,0.0,0.0,20.225213456870897,47.480354690704004
3967,23.051766093025286,703.7163637122795,0.0,0.0,0.0,0.0,0.0,21.111490911368385,44.16325700439367
3968,23.7967644462123,575.0666141349546,0.0,0.0,0.0,0.0,0.0,17.25199842404864,41.048762870260944
3969,26.917446623693245,644.573391604935,0.0,0.0,0.0,0.0,0.0,19.33720174814805,46.2546483718413
3970,25.739905079037424,497.76886096376177,0.0,0.0,0.0,0.0,0.0,14.933065828912854,40.67297090795028
3971,25.85741868046233,502.75527315198923,0.0,0.0,0.0,0.0,0.0,15.082658194559675,40.94007687502201
3972,26.936273972461215,578.0077086702292,0.0,0.0,0.0,0.0,0.0,17.340231260106876,44.27650523256809
3973,21.512443850459768,615.923161951486,0.0,0.0,0.0,0.0,0.0,18.47769485854458,39.99013870900435
3974,27.93594425444763,464.88986769230866,0.0,0.0,0.0,0.0,0.0,13.94669603076926,41.882640285216894
3975,22.262098454094016,487.91545760455404,0.0,0.0,0.0,0.0,0.0,14.63746372813662,36.89956218223064
3976,26.279175443974424,543.0812605233198,0.0,0.0,0.0,0.0,0.0,16.292437815699593,42.57161325967402
3977,21.94453851736913,441.31675555195693,0.0,0.0,0.0,0.0,0.0,13.239502666558709,35.18404118392784
3978,22.976630650281336,547.368210782455,0.0,0.0,0.0,0.0,0.0,16.42104632347365,39.39767697375498
3979,23.48738657176915,658.8294211988956,0.0,0.0,0.0,0.0,0.0,19.76488263596687,43.25226920773602
3980,24.974263798723786,509.3880578543266,0.0,0.0,0.0,0.0,0.0,15.281641735629798,40.25590553435359
3981,26.15502102932225,507.5787771172962,0.0,0.0,0.0,0.0,0.0,15.227363313518888,41.382384342841135
3982,26.671779434232675,618.9967417943285,0.0,0.0,0.0,0.0,0.0,18.569902253829856,45.24168168806253
3983,24.048911726915463,548.4289219367554,0.0,0.0,0.0,0.0,0.0,16.45286765810266,40.501779385018125
3984,21.99554357558927,541.2611308278816,0.0,0.0,0.0,0.0,0.0,16.237833924836448,38.23337750042572
3985,24.197844390220155,714.8398571521826,0.0,0.0,0.0,0.0,0.0,21.44519571456548,45.643040104785634
3986,26.018469306480263,495.7711953265372,0.0,0.0,0.0,0.0,0.0,14.873135859796117,40.89160516627638
3987,23.0400766033775,559.3408131751065,0.0,0.0,0.0,0.0,0.0,16.780224395253196,39.8203009986307
3988,25.99331412867729,626.3513154785269,0.0,0.0,0.0,0.0,0.0,18.790539464355806,44.7838535930331
3989,25.627031754557972,447.7753483898857,0.0,0.0,0.0,0.0,0.0,13.43326045169657,39.060292206254545
3990,25.74799977683577,525.3187781472634,0.0,0.0,0.0,0.0,0.0,15.7595633444179,41.50756312125367
3991,24.97986171599144,455.9496982927252,0.0,0.0,0.0,0.0,0.0,13.678490948781755,38.6583526647732
3992,24.610711557577936,440.7330220574573,0.0,0.0,0.0,0.0,0.0,13.22199066172372,37.83270221930165
3993,24.271144397546415,467.69171417984677,0.0,0.0,0.0,0.0,0.0,14.030751425395403,38.301895822941816
3994,25.08707428145774,393.02402774588023,0.0,0.0,0.0,0.0,0.0,11.790720832376408,36.877795113834146
3995,25.15732298956473,619.8006532906813,0.0,0.0,0.0,0.0,0.0,18.59401959872044,43.75134258828517
3996,26.510358868094453,685.3813625379082,0.0,0.0,0.0,0.0,0.0,20.561440876137247,47.0717997442317
3997,23.53897114749745,510.7074999677675,0.0,0.0,0.0,0.0,0.0,15.321224999033026,38.86019614653048
3998,26.33140413942411,645.401094868293,0.0,0.0,0.0,0.0,0.0,19.362032846048788,45.6934369854729
3999,23.27684114938793,515.2920113755579,0.0,0.0,0.0,0.0,0.0,15.458760341266737,38.735601490654666
4000,24.49068567477758,476.18222260911915,0.0,0.0,0.0,0.0,0.0,14.285466678273574,38.77615235305115
4001,23.506252394906518,443.9106253669105,0.0,0.0,0.0,0.0,0.0,13.317318761007314,36.82357115591383
4002,26.090672084326652,623.1988731486922,0.0,0.0,0.0,0.0,0.0,18.695966194460766,44.78663827878742
4003,24.445967898760102,519.8591873541375,0.0,0.0,0.0,0.0,0.0,15.595775620624124,40.04174351938423
4004,22.34046571109138,495.2935335369898,0.0,0.0,0.0,0.0,0.0,14.858806006109694,37.19927171720107
4005,23.17784238271006,681.7679214564806,0.0,0.0,0.0,0.0,0.0,20.45303764369442,43.63088002640448
4006,24.212036881074035,534.2000349344119,0.0,0.0,0.0,0.0,0.0,16.026001048032356,40.23803792910639
4007,25.31903474137731,633.0261273546678,0.0,0.0,0.0,0.0,0.0,18.990783820640033,44.30981856201734
4008,23.292917430459557,636.3026991805984,0.0,0.0,0.0,0.0,0.0,19.089080975417954,42.38199840587751
4009,28.22937645532977,605.0042703866251,0.0,0.0,0.0,0.0,0.0,18.150128111598754,46.379504566928524
4010,21.37581368316927,594.3151309109556,0.0,0.0,0.0,0.0,0.0,17.82945392732867,39.20526761049794
4011,21.77708790490974,628.806616086295,0.0,0.0,0.0,0.0,0.0,18.864198482588847,40.64128638749859
4012,25.93223675439696,507.81875459754264,0.0,0.0,0.0,0.0,0.0,15.23456263792628,41.16679939232324
4013,27.226701157290123,502.1501290152433,0.0,0.0,0.0,0.0,0.0,15.064503870457298,42.291205027747424
4014,25.09926152472802,551.9422572467022,0.0,0.0,0.0,0.0,0.0,16.558267717401066,41.65752924212909
4015,25.216546617643417,594.4912115523503,0.0,0.0,0.0,0.0,0.0,17.83473634657051,43.051282964213925
4016,23.164499289208347,502.18854390193553,0.0,0.0,0.0,0.0,0.0,15.065656317058068,38.230155606266415
4017,24.680232766800714,550.3594834135898,0.0,0.0,0.0,0.0,0.0,16.510784502407695,41.19101726920841
4018,25.866085374612883,724.8798735401331,0.0,0.0,0.0,0.0,0.0,21.746396206203993,47.612481580816876
4019,24.269565148070097,532.882855861391,0.0,0.0,0.0,0.0,0.0,15.986485675841731,40.25605082391183
4020,22.484680242526974,549.8797006258916,0.0,0.0,0.0,0.0,0.0,16.496391018776745,38.98107126130372
4021,25.684559225941943,668.3909296227405,0.0,0.0,0.0,0.0,0.0,20.051727888682215,45.73628711462416
4022,25.126477904970898,633.0982057006727,0.0,0.0,0.0,0.0,0.0,18.99294617102018,44.11942407599108
4023,27.31089666699475,458.4680249268722,0.0,0.0,0.0,0.0,0.0,13.754040747806167,41.064937414800916
4024,28.20235596483296,574.2444561657743,0.0,0.0,0.0,0.0,0.0,17.227333684973228,45.42968964980619
4025,23.93909017620663,610.558003129503,0.0,0.0,0.0,0.0,0.0,18.31674009388509,42.25583027009172
4026,26.129066234363723,628.8554530527337,0.0,0.0,0.0,0.0,0.0,18.86566359158201,44.99472982594573
4027,25.052106582892428,490.88830403803706,0.0,0.0,0.0,0.0,0.0,14.726649121141111,39.77875570403354
4028,24.895866519054316,626.4913722475143,0.0,0.0,0.0,0.0,0.0,18.79474116742543,43.690607686479744
4029,28.080290051721988,458.4857515808077,0.0,0.0,0.0,0.0,0.0,13.75457254742423,41.83486259914622
4030,22.273340575809527,564.7232366467124,0.0,0.0,0.0,0.0,0.0,16.941697099401374,39.2150376752109
4031,27.383995466181517,592.2652097837293,0.0,0.0,0.0,0.0,0.0,17.76795629351188,45.1519517596934
4032,21.864717877668824,391.1622351676085,0.0,0.0,0.0,0.0,0.0,11.734867055028255,33.59958493269708
4033,21.154654731195844,649.3871968291904,0.0,0.0,0.0,0.0,0.0,19.481615904875714,40.63627063607156
4034,27.27961521554818,588.6880796506447,0.0,0.0,0.0,0.0,0.0,17.660642389519342,44.94025760506752
4035,22.501992066045894,447.0407950940554,0.0,0.0,0.0,0.0,0.0,13.411223852821662,35.91321591886756
4036,28.88381561722344,611.9567832373101,0.0,0.0,0.0,0.0,0.0,18.3587034971193,47.24251911434274
4037,27.700851141550576,641.2646414143904,0.0,0.0,0.0,0.0,0.0,19.237939242431715,46.938790383982294
4038,28.939642386079363,523.2846589001927,0.0,0.0,0.0,0.0,0.0,15.698539767005778,44.63818215308514
4039,24.88255318061743,619.2765674172332,0.0,0.0,0.0,0.0,0.0,18.578297022517,43.46085020313443
4040,25.641599827100784,458.3681606312174,0.0,0.0,0.0,0.0,0.0,13.75104481893652,39.392644646037304
4041,27.229489701571637,524.8314790166614,0.0,0.0,0.0,0.0,0.0,15.74494437049984,42.974434072071475
4042,24.110293128431486,485.46780082913085,0.0,0.0,0.0,0.0,0.0,14.564034024873925,38.67432715330541
4043,27.31159527127075,624.4633743578711,0.0,0.0,0.0,0.0,0.0,18.733901230736134,46.045496502006884
